project_id,week_number,construction_stage,task_type,site_area_sqft,productivity_rate,is_complex_design,floors_completed,req_cement_bags,req_bricks_nos,req_steel_kg,req_sand_tons,req_skilled_labour,req_unskilled_labour
1132,68,4,Rebar_Binding,10000,100,0,3,86,17982,241.85,17.3,1,1
1132,68,4,Concrete_Pour,10000,9,0,3,86,17982,241.85,17.3,1,3
1132,69,4,Brick_Masonry,10000,450,0,3,68,14325,192.68,13.78,7,11
1132,69,4,Rebar_Binding,10000,100,0,3,68,14325,192.68,13.78,1,1
1132,69,4,Concrete_Pour,10000,9,0,3,68,14325,192.68,13.78,1,2
1132,70,4,Brick_Masonry,10000,450,0,3,57,12002,161.43,11.55,4,6
1132,70,4,Rebar_Binding,10000,100,0,3,57,12002,161.43,11.55,1,1
1132,70,4,Concrete_Pour,10000,9,0,3,57,12002,161.43,11.55,1,2
1132,71,4,Brick_Masonry,10000,450,0,3,72,14971,201.37,14.4,7,11
1132,71,4,Rebar_Binding,10000,100,0,3,72,14971,201.37,14.4,1,1
1132,71,4,Concrete_Pour,10000,9,0,3,72,14971,201.37,14.4,1,2
1132,72,4,Brick_Masonry,10000,450,0,3,65,13456,180.99,12.95,6,9
1132,72,4,Rebar_Binding,10000,100,0,3,65,13456,180.99,12.95,1,1
1132,72,4,Concrete_Pour,10000,9,0,3,65,13456,180.99,12.95,1,2
1132,73,4,Brick_Masonry,10000,450,0,3,71,14990,201.61,14.42,7,11
1132,73,4,Rebar_Binding,10000,100,0,3,71,14990,201.61,14.42,1,1
1132,73,4,Concrete_Pour,10000,9,0,3,71,14990,201.61,14.42,1,2
1132,74,4,Brick_Masonry,10000,450,0,3,101,20928,281.49,20.13,12,18
1132,74,4,Rebar_Binding,10000,100,0,3,101,20928,281.49,20.13,1,1
1132,74,4,Concrete_Pour,10000,9,0,3,101,20928,281.49,20.13,1,3
1132,75,4,Brick_Masonry,10000,450,0,3,27,5836,78.51,5.62,2,3
1132,75,4,Concrete_Pour,10000,9,0,3,27,5836,78.51,5.62,1,2
1132,76,4,Brick_Masonry,10000,450,0,3,120,24989,336.1,24.04,13,20
1132,76,4,Rebar_Binding,10000,100,0,3,120,24989,336.1,24.04,1,1
1132,76,4,Concrete_Pour,10000,9,0,3,120,24989,336.1,24.04,1,3
1132,77,4,Brick_Masonry,10000,450,0,3,58,12215,164.31,11.75,5,8
1132,77,4,Rebar_Binding,10000,100,0,3,58,12215,164.31,11.75,1,1
1132,77,4,Concrete_Pour,10000,9,0,3,58,12215,164.31,11.75,1,2
1132,78,4,Brick_Masonry,10000,450,0,3,88,18307,246.23,17.61,9,14
1132,78,4,Rebar_Binding,10000,100,0,3,88,18307,246.23,17.61,1,1
1132,78,4,Concrete_Pour,10000,9,0,3,88,18307,246.23,17.61,1,3
1132,79,4,Brick_Masonry,10000,450,0,3,71,14909,200.54,14.34,7,11
1132,79,4,Rebar_Binding,10000,100,0,3,71,14909,200.54,14.34,1,1
1132,79,4,Concrete_Pour,10000,9,0,3,71,14909,200.54,14.34,1,2
1132,80,4,Brick_Masonry,10000,450,0,3,71,14772,198.69,14.21,7,11
1132,80,4,Rebar_Binding,10000,100,0,3,71,14772,198.69,14.21,1,1
1132,80,4,Concrete_Pour,10000,9,0,3,71,14772,198.69,14.21,1,2
1132,81,4,Brick_Masonry,10000,450,0,3,72,15199,204.43,14.62,7,11
1132,81,4,Rebar_Binding,10000,100,0,3,72,15199,204.43,14.62,1,1
1132,81,4,Concrete_Pour,10000,9,0,3,72,15199,204.43,14.62,1,2
1132,82,4,Brick_Masonry,10000,450,0,3,72,14836,199.54,14.27,7,11
1132,82,4,Rebar_Binding,10000,100,0,3,72,14836,199.54,14.27,1,1
1132,82,4,Concrete_Pour,10000,9,0,3,72,14836,199.54,14.27,1,2
1132,83,4,Brick_Masonry,10000,450,0,3,74,15652,210.53,15.06,7,11
1132,83,4,Rebar_Binding,10000,100,0,3,74,15652,210.53,15.06,1,1
1132,83,4,Concrete_Pour,10000,9,0,3,74,15652,210.53,15.06,1,2
1132,84,4,Brick_Masonry,10000,450,0,3,72,15178,204.15,14.6,7,11
1132,84,4,Rebar_Binding,10000,100,0,3,72,15178,204.15,14.6,1,1
1132,84,4,Concrete_Pour,10000,9,0,3,72,15178,204.15,14.6,1,2
1132,85,4,Brick_Masonry,10000,450,0,3,27,5819,78.27,5.6,2,3
1132,85,4,Concrete_Pour,10000,9,0,3,27,5819,78.27,5.6,1,2
1132,86,4,Brick_Masonry,10000,450,0,3,118,24656,331.63,23.72,13,20
1132,86,4,Rebar_Binding,10000,100,0,3,118,24656,331.63,23.72,1,1
1132,86,4,Concrete_Pour,10000,9,0,3,118,24656,331.63,23.72,1,3
1132,87,4,Brick_Masonry,10000,450,0,3,50,10586,142.39,10.18,5,8
1132,87,4,Rebar_Binding,10000,100,0,3,50,10586,142.39,10.18,1,1
1132,87,4,Concrete_Pour,10000,9,0,3,50,10586,142.39,10.18,1,2
1132,88,5,Brick_Masonry,10000,450,0,3,34,2181,29.33,9.27,1,2
1132,88,5,Plastering,10000,120,0,3,34,2181,29.33,9.27,4,6
1132,89,5,Brick_Masonry,10000,450,0,3,31,843,11.35,9.12,1,2
1132,89,5,Plastering,10000,120,0,3,31,843,11.35,9.12,3,5
1132,90,5,Brick_Masonry,10000,450,0,3,74,1007,13.55,21.61,1,2
1132,90,5,Plastering,10000,120,0,3,74,1007,13.55,21.61,8,12
1132,91,5,Brick_Masonry,10000,450,0,3,54,255,3.42,16.09,1,2
1132,91,5,Plastering,10000,120,0,3,54,255,3.42,16.09,7,11
1132,92,5,Brick_Masonry,10000,450,0,3,65,88,1.18,19.56,1,2
1132,92,5,Plastering,10000,120,0,3,65,88,1.18,19.56,8,12
1132,93,5,Brick_Masonry,10000,450,0,3,51,2,0.03,15.36,1,2
1132,93,5,Plastering,10000,120,0,3,51,2,0.03,15.36,6,9
1132,94,5,Plastering,10000,120,0,3,32,0,0.0,9.81,4,6
1132,95,5,Plastering,10000,120,0,3,63,0,0.0,18.89,8,12
1132,96,5,Plastering,10000,120,0,3,49,0,0.0,14.93,6,9
1132,97,5,Plastering,10000,120,0,3,46,0,0.0,14.13,6,9
1132,98,5,Plastering,10000,120,0,3,47,0,0.0,13.99,6,9
1132,99,5,Plastering,10000,120,0,3,50,0,0.0,15.24,6,9
1132,100,5,Plastering,10000,120,0,3,35,0,0.0,10.6,4,6
1132,101,5,Plastering,10000,120,0,3,58,0,0.0,17.55,7,11
1132,102,5,Plastering,10000,120,0,3,51,0,0.0,15.27,6,9
1132,103,5,Plastering,10000,120,0,3,31,0,0.0,9.37,4,6
1132,104,5,Plastering,10000,120,0,3,64,0,0.0,19.34,8,12
1132,105,5,Plastering,10000,120,0,3,47,0,0.0,14.2,6,9
1132,106,5,Plastering,10000,120,0,3,35,0,0.0,10.52,4,6
1132,107,5,Plastering,10000,120,0,3,43,0,0.0,12.99,5,8
1132,108,5,Plastering,10000,120,0,3,67,0,0.0,20.19,8,12
1132,109,5,Plastering,10000,120,0,3,45,0,0.0,13.77,6,9
1132,110,5,Plastering,10000,120,0,3,51,0,0.0,15.3,6,9
1132,111,5,Plastering,10000,120,0,3,31,0,0.0,9.61,4,6
1132,112,5,Plastering,10000,120,0,3,67,0,0.0,19.94,8,12
1132,113,5,Plastering,10000,120,0,3,32,0,0.0,9.92,4,6
1132,114,5,Plastering,10000,120,0,3,32,0,0.0,9.79,6,9
1133,1,1,Rebar_Binding,10000,100,0,0,166,0,1869.84,32.15,3,3
1133,1,1,Concrete_Pour,10000,9,0,0,166,0,1869.84,32.15,1,3
1133,1,1,Excavation,10000,75,0,0,166,0,1869.84,32.15,8,76
1133,2,1,Rebar_Binding,10000,100,0,0,525,0,5902.6,101.48,11,11
1133,2,1,Concrete_Pour,10000,9,0,0,525,0,5902.6,101.48,4,11
1133,3,1,Rebar_Binding,10000,100,0,0,349,0,3927.2,67.52,7,7
1133,3,1,Concrete_Pour,10000,9,0,0,349,0,3927.2,67.52,3,7
1133,4,1,Rebar_Binding,10000,100,0,0,329,0,3698.37,63.59,7,7
1133,4,1,Concrete_Pour,10000,9,0,0,329,0,3698.37,63.59,3,7
1133,5,1,Rebar_Binding,10000,100,0,0,348,0,3906.18,67.16,7,7
1133,5,1,Concrete_Pour,10000,9,0,0,348,0,3906.18,67.16,3,7
1133,6,1,Rebar_Binding,10000,100,0,0,262,0,2947.79,50.68,4,4
1133,6,1,Concrete_Pour,10000,9,0,0,262,0,2947.79,50.68,2,4
1133,7,1,Rebar_Binding,10000,100,0,0,444,0,4989.08,85.78,10,10
1133,7,1,Concrete_Pour,10000,9,0,0,444,0,4989.08,85.78,4,10
1133,8,1,Rebar_Binding,10000,100,0,0,361,0,4055.8,69.73,7,7
1133,8,1,Concrete_Pour,10000,9,0,0,361,0,4055.8,69.73,3,7
1133,9,1,Rebar_Binding,10000,100,0,0,341,0,3838.04,65.99,7,7
1133,9,1,Concrete_Pour,10000,9,0,0,341,0,3838.04,65.99,3,7
1133,10,1,Rebar_Binding,10000,100,0,0,129,0,1452.8,24.98,1,1
1133,10,1,Concrete_Pour,10000,9,0,0,129,0,1452.8,24.98,1,2
1133,11,1,Rebar_Binding,10000,100,0,0,388,0,4360.55,74.97,7,7
1133,11,1,Concrete_Pour,10000,9,0,0,388,0,4360.55,74.97,3,7
1133,12,1,Rebar_Binding,10000,100,0,0,378,0,4244.93,72.98,7,7
1133,12,1,Concrete_Pour,10000,9,0,0,378,0,4244.93,72.98,3,7
1133,13,1,Rebar_Binding,10000,100,0,0,327,0,3675.46,63.19,9,9
1133,13,1,Concrete_Pour,10000,9,0,0,327,0,3675.46,63.19,3,9
1133,14,2,Brick_Masonry,10000,450,0,0,249,2455,2790.97,60.5,1,2
1133,14,2,Rebar_Binding,10000,100,0,0,249,2455,2790.97,60.5,4,4
1133,14,2,Concrete_Pour,10000,9,0,0,249,2455,2790.97,60.5,2,4
1133,15,2,Brick_Masonry,10000,450,0,0,568,7195,6379.61,146.35,3,5
1133,15,2,Rebar_Binding,10000,100,0,0,568,7195,6379.61,146.35,12,12
1133,15,2,Concrete_Pour,10000,9,0,0,568,7195,6379.61,146.35,4,12
1133,16,2,Brick_Masonry,10000,450,0,0,322,4725,3623.07,86.38,2,3
1133,16,2,Rebar_Binding,10000,100,0,0,322,4725,3623.07,86.38,7,7
1133,16,2,Concrete_Pour,10000,9,0,0,322,4725,3623.07,86.38,2,6
1133,17,2,Brick_Masonry,10000,450,0,0,137,2012,1542.66,36.78,1,2
1133,17,2,Rebar_Binding,10000,100,0,0,137,2012,1542.66,36.78,2,2
1133,17,2,Concrete_Pour,10000,9,0,0,137,2012,1542.66,36.78,1,2
1133,18,2,Brick_Masonry,10000,450,0,0,516,7550,5788.48,138.0,4,6
1133,18,2,Rebar_Binding,10000,100,0,0,516,7550,5788.48,138.0,12,12
1133,18,2,Concrete_Pour,10000,9,0,0,516,7550,5788.48,138.0,4,12
1133,19,2,Brick_Masonry,10000,450,0,0,336,4936,3784.95,90.24,2,3
1133,19,2,Rebar_Binding,10000,100,0,0,336,4936,3784.95,90.24,7,7
1133,19,2,Concrete_Pour,10000,9,0,0,336,4936,3784.95,90.24,3,7
1133,20,2,Brick_Masonry,10000,450,0,0,336,4935,3784.15,90.22,2,3
1133,20,2,Rebar_Binding,10000,100,0,0,336,4935,3784.15,90.22,7,7
1133,20,2,Concrete_Pour,10000,9,0,0,336,4935,3784.15,90.22,3,7
1133,21,2,Brick_Masonry,10000,450,0,0,214,3149,2414.84,57.57,2,3
1133,21,2,Rebar_Binding,10000,100,0,0,214,3149,2414.84,57.57,5,5
1133,21,2,Concrete_Pour,10000,9,0,0,214,3149,2414.84,57.57,2,4
1133,22,3,Brick_Masonry,10000,450,0,0,143,1157,2120.66,28.5,1,2
1133,22,3,Rebar_Binding,10000,100,0,0,143,1157,2120.66,28.5,4,4
1133,22,3,Concrete_Pour,10000,9,0,0,143,1157,2120.66,28.5,1,3
1133,23,3,Brick_Masonry,10000,450,0,0,140,419,2447.7,20.33,1,2
1133,23,3,Rebar_Binding,10000,100,0,0,140,419,2447.7,20.33,5,5
1133,23,3,Concrete_Pour,10000,9,0,0,140,419,2447.7,20.33,1,3
1133,24,3,Rebar_Binding,10000,100,0,0,89,0,1730.29,10.31,3,3
1133,24,3,Concrete_Pour,10000,9,0,0,89,0,1730.29,10.31,1,2
1133,25,3,Rebar_Binding,10000,100,0,0,91,0,1761.48,10.5,3,3
1133,25,3,Concrete_Pour,10000,9,0,0,91,0,1761.48,10.5,1,2
1133,26,3,Rebar_Binding,10000,100,0,0,91,0,1759.01,10.48,3,3
1133,26,3,Concrete_Pour,10000,9,0,0,91,0,1759.01,10.48,1,2
1133,27,3,Rebar_Binding,10000,100,0,0,82,0,1597.69,9.52,3,3
1133,27,3,Concrete_Pour,10000,9,0,0,82,0,1597.69,9.52,1,2
1133,28,3,Rebar_Binding,10000,100,0,0,36,0,696.25,4.15,1,1
1133,28,3,Concrete_Pour,10000,9,0,0,36,0,696.25,4.15,1,2
1133,29,3,Rebar_Binding,10000,100,0,0,60,0,1148.86,6.85,2,2
1133,29,3,Concrete_Pour,10000,9,0,0,60,0,1148.86,6.85,1,2
1133,30,3,Rebar_Binding,10000,100,0,0,132,0,2542.8,15.16,5,5
1133,30,3,Concrete_Pour,10000,9,0,0,132,0,2542.8,15.16,1,3
1133,31,3,Rebar_Binding,10000,100,0,0,122,0,2337.41,13.93,6,6
1133,31,3,Concrete_Pour,10000,9,0,0,122,0,2337.41,13.93,1,3
1133,32,3,Rebar_Binding,10000,100,0,0,93,0,1797.89,10.72,3,3
1133,32,3,Concrete_Pour,10000,9,0,0,93,0,1797.89,10.72,1,2
1133,33,3,Rebar_Binding,10000,100,0,0,88,0,1697.82,10.12,3,3
1133,33,3,Concrete_Pour,10000,9,0,0,88,0,1697.82,10.12,1,2
1133,34,3,Rebar_Binding,10000,100,0,0,84,0,1624.16,9.68,3,3
1133,34,3,Concrete_Pour,10000,9,0,0,84,0,1624.16,9.68,1,2
1133,35,3,Rebar_Binding,10000,100,0,0,94,0,1814.07,10.81,4,4
1133,35,3,Concrete_Pour,10000,9,0,0,94,0,1814.07,10.81,1,2
1133,36,3,Rebar_Binding,10000,100,0,0,85,0,1650.43,9.84,3,3
1133,36,3,Concrete_Pour,10000,9,0,0,85,0,1650.43,9.84,1,2
1133,37,3,Rebar_Binding,10000,100,0,0,90,0,1737.75,10.36,3,3
1133,37,3,Concrete_Pour,10000,9,0,0,90,0,1737.75,10.36,1,2
1133,38,3,Rebar_Binding,10000,100,0,0,84,0,1628.27,9.71,3,3
1133,38,3,Concrete_Pour,10000,9,0,0,84,0,1628.27,9.71,1,2
1133,39,3,Rebar_Binding,10000,100,0,1,66,0,1277.31,7.61,2,2
1133,39,3,Concrete_Pour,10000,9,0,1,66,0,1277.31,7.61,1,2
1133,40,3,Rebar_Binding,10000,100,0,1,83,0,1594.93,9.51,3,3
1133,40,3,Concrete_Pour,10000,9,0,1,83,0,1594.93,9.51,1,2
1133,41,3,Rebar_Binding,10000,100,0,1,111,0,2134.84,12.72,5,5
1133,41,3,Concrete_Pour,10000,9,0,1,111,0,2134.84,12.72,1,3
1133,42,3,Rebar_Binding,10000,100,0,1,88,0,1697.87,10.12,3,3
1133,42,3,Concrete_Pour,10000,9,0,1,88,0,1697.87,10.12,1,2
1133,43,3,Rebar_Binding,10000,100,0,1,69,0,1326.37,7.91,2,2
1133,43,3,Concrete_Pour,10000,9,0,1,69,0,1326.37,7.91,1,2
1133,44,3,Rebar_Binding,10000,100,0,1,107,0,2063.24,12.3,5,5
1133,44,3,Concrete_Pour,10000,9,0,1,107,0,2063.24,12.3,1,3
1133,45,3,Rebar_Binding,10000,100,0,1,35,0,686.03,4.09,1,1
1133,45,3,Concrete_Pour,10000,9,0,1,35,0,686.03,4.09,1,2
1133,46,3,Rebar_Binding,10000,100,0,1,135,0,2587.28,15.42,5,5
1133,46,3,Concrete_Pour,10000,9,0,1,135,0,2587.28,15.42,1,3
1133,47,3,Rebar_Binding,10000,100,0,1,95,0,1820.34,10.85,4,4
1133,47,3,Concrete_Pour,10000,9,0,1,95,0,1820.34,10.85,1,2
1133,48,3,Rebar_Binding,10000,100,0,1,87,0,1677.59,10.0,3,3
1133,48,3,Concrete_Pour,10000,9,0,1,87,0,1677.59,10.0,1,2
1133,49,3,Rebar_Binding,10000,100,0,1,67,0,1294.72,7.72,2,2
1133,49,3,Concrete_Pour,10000,9,0,1,67,0,1294.72,7.72,1,2
1133,50,3,Rebar_Binding,10000,100,0,1,106,0,2045.54,12.19,4,4
1133,50,3,Concrete_Pour,10000,9,0,1,106,0,2045.54,12.19,1,3
1133,51,3,Rebar_Binding,10000,100,0,1,89,0,1716.74,10.23,3,3
1133,51,3,Concrete_Pour,10000,9,0,1,89,0,1716.74,10.23,1,2
1133,52,3,Rebar_Binding,10000,100,0,1,89,0,1725.01,10.28,3,3
1133,52,3,Concrete_Pour,10000,9,0,1,89,0,1725.01,10.28,1,2
1133,53,3,Rebar_Binding,10000,100,0,1,85,0,1638.8,9.77,3,3
1133,53,3,Concrete_Pour,10000,9,0,1,85,0,1638.8,9.77,1,2
1133,54,3,Rebar_Binding,10000,100,0,1,85,0,1650.07,9.83,3,3
1133,54,3,Concrete_Pour,10000,9,0,1,85,0,1650.07,9.83,1,2
1133,55,3,Rebar_Binding,10000,100,0,1,93,0,1792.44,10.68,3,3
1133,55,3,Concrete_Pour,10000,9,0,1,93,0,1792.44,10.68,1,2
1133,56,3,Rebar_Binding,10000,100,0,2,86,0,1664.15,9.92,3,3
1133,56,3,Concrete_Pour,10000,9,0,2,86,0,1664.15,9.92,1,2
1133,57,3,Rebar_Binding,10000,100,0,2,91,0,1758.15,10.48,4,4
1133,57,3,Concrete_Pour,10000,9,0,2,91,0,1758.15,10.48,1,2
1133,58,3,Rebar_Binding,10000,100,0,2,62,0,1211.03,7.22,2,2
1133,58,3,Concrete_Pour,10000,9,0,2,62,0,1211.03,7.22,1,2
1133,59,3,Rebar_Binding,10000,100,0,2,112,0,2145.56,12.79,5,5
1133,59,3,Concrete_Pour,10000,9,0,2,112,0,2145.56,12.79,1,3
1133,60,3,Rebar_Binding,10000,100,0,2,84,0,1628.45,9.71,3,3
1133,60,3,Concrete_Pour,10000,9,0,2,84,0,1628.45,9.71,1,2
1133,61,3,Rebar_Binding,10000,100,0,2,35,0,674.35,4.02,1,1
1133,61,3,Concrete_Pour,10000,9,0,2,35,0,674.35,4.02,1,2
1133,62,3,Rebar_Binding,10000,100,0,2,101,0,1936.24,11.54,4,4
1133,62,3,Concrete_Pour,10000,9,0,2,101,0,1936.24,11.54,1,2
1133,63,3,Rebar_Binding,10000,100,0,2,133,0,2561.83,15.27,6,6
1133,63,3,Concrete_Pour,10000,9,0,2,133,0,2561.83,15.27,2,4
1133,64,3,Rebar_Binding,10000,100,0,2,59,0,1147.73,6.84,2,2
1133,64,3,Concrete_Pour,10000,9,0,2,59,0,1147.73,6.84,1,2
1133,65,3,Rebar_Binding,10000,100,0,2,81,0,1562.69,9.31,3,3
1133,65,3,Concrete_Pour,10000,9,0,2,81,0,1562.69,9.31,1,2
1133,66,3,Rebar_Binding,10000,100,0,2,122,0,2350.54,14.01,6,6
1133,66,3,Concrete_Pour,10000,9,0,2,122,0,2350.54,14.01,2,4
1133,67,3,Rebar_Binding,10000,100,0,2,35,0,689.28,4.11,1,1
1133,67,3,Concrete_Pour,10000,9,0,2,35,0,689.28,4.11,1,2
1133,68,3,Rebar_Binding,10000,100,0,2,100,0,1918.54,11.44,4,4
1133,68,3,Concrete_Pour,10000,9,0,2,100,0,1918.54,11.44,1,2
1133,69,3,Rebar_Binding,10000,100,0,2,131,0,2531.21,15.09,6,6
1133,69,3,Concrete_Pour,10000,9,0,2,131,0,2531.21,15.09,2,4
1133,70,3,Rebar_Binding,10000,100,0,2,83,0,1605.44,9.57,3,3
1133,70,3,Concrete_Pour,10000,9,0,2,83,0,1605.44,9.57,1,2
1133,71,3,Rebar_Binding,10000,100,0,2,65,0,1259.04,7.5,2,2
1133,71,3,Concrete_Pour,10000,9,0,2,65,0,1259.04,7.5,1,2
1133,72,3,Rebar_Binding,10000,100,0,2,114,0,2197.23,13.1,5,5
1133,72,3,Concrete_Pour,10000,9,0,2,114,0,2197.23,13.1,1,3
1133,73,3,Rebar_Binding,10000,100,0,3,86,0,1668.15,9.94,4,4
1133,73,3,Concrete_Pour,10000,9,0,3,86,0,1668.15,9.94,1,2
1133,74,3,Rebar_Binding,10000,100,0,3,64,0,1240.93,7.4,2,2
1133,74,3,Concrete_Pour,10000,9,0,3,64,0,1240.93,7.4,1,2
1133,75,3,Rebar_Binding,10000,100,0,3,82,0,1581.16,9.42,3,3
1133,75,3,Concrete_Pour,10000,9,0,3,82,0,1581.16,9.42,1,2
1133,76,3,Rebar_Binding,10000,100,0,3,113,0,2167.65,12.92,6,6
1133,76,3,Concrete_Pour,10000,9,0,3,113,0,2167.65,12.92,2,4
1133,77,3,Rebar_Binding,10000,100,0,3,88,0,1689.96,10.07,4,4
1133,77,3,Concrete_Pour,10000,9,0,3,88,0,1689.96,10.07,1,2
1133,78,3,Rebar_Binding,10000,100,0,3,92,0,1772.04,10.56,4,4
1133,78,3,Concrete_Pour,10000,9,0,3,92,0,1772.04,10.56,1,2
1133,79,3,Rebar_Binding,10000,100,0,3,84,0,1627.01,9.7,4,4
1133,79,3,Concrete_Pour,10000,9,0,3,84,0,1627.01,9.7,1,2
1133,80,3,Rebar_Binding,10000,100,0,3,63,0,1219.28,7.27,2,2
1133,80,3,Concrete_Pour,10000,9,0,3,63,0,1219.28,7.27,1,2
1133,81,3,Rebar_Binding,10000,100,0,3,44,0,854.69,5.09,1,1
1133,81,3,Concrete_Pour,10000,9,0,3,44,0,854.69,5.09,1,2
1133,82,3,Rebar_Binding,10000,100,0,3,160,0,3063.87,18.26,8,8
1133,82,3,Concrete_Pour,10000,9,0,3,160,0,3063.87,18.26,2,5
1133,83,3,Rebar_Binding,10000,100,0,3,85,0,1639.33,9.77,4,4
1133,83,3,Concrete_Pour,10000,9,0,3,85,0,1639.33,9.77,1,2
1133,84,3,Rebar_Binding,10000,100,0,3,88,0,1694.26,10.1,4,4
1133,84,3,Concrete_Pour,10000,9,0,3,88,0,1694.26,10.1,1,2
1133,85,3,Rebar_Binding,10000,100,0,3,87,0,1674.33,9.98,4,4
1133,85,3,Concrete_Pour,10000,9,0,3,87,0,1674.33,9.98,1,2
1133,86,3,Rebar_Binding,10000,100,0,3,61,0,1182.43,7.05,2,2
1133,86,3,Concrete_Pour,10000,9,0,3,61,0,1182.43,7.05,1,2
1133,87,3,Rebar_Binding,10000,100,0,3,92,0,1766.71,10.53,4,4
1133,87,3,Concrete_Pour,10000,9,0,3,92,0,1766.71,10.53,1,2
1133,88,3,Rebar_Binding,10000,100,0,3,91,0,1764.77,10.52,4,4
1133,88,3,Concrete_Pour,10000,9,0,3,91,0,1764.77,10.52,1,2
1133,89,3,Rebar_Binding,10000,100,0,3,109,0,2091.1,12.46,5,5
1133,89,3,Concrete_Pour,10000,9,0,3,109,0,2091.1,12.46,1,3
1133,90,3,Rebar_Binding,10000,100,0,4,43,0,830.33,4.95,2,2
1133,90,3,Concrete_Pour,10000,9,0,4,43,0,830.33,4.95,1,2
1133,91,4,Brick_Masonry,10000,450,0,4,54,6017,572.17,8.72,3,5
1133,91,4,Rebar_Binding,10000,100,0,4,54,6017,572.17,8.72,2,2
1133,91,4,Concrete_Pour,10000,9,0,4,54,6017,572.17,8.72,1,2
1133,92,4,Brick_Masonry,10000,450,0,4,34,5697,214.62,6.3,2,3
1133,92,4,Rebar_Binding,10000,100,0,4,34,5697,214.62,6.3,1,1
1133,92,4,Concrete_Pour,10000,9,0,4,34,5697,214.62,6.3,1,2
1133,93,4,Brick_Masonry,10000,450,0,4,79,14639,362.29,15.07,7,11
1133,93,4,Rebar_Binding,10000,100,0,4,79,14639,362.29,15.07,1,1
1133,93,4,Concrete_Pour,10000,9,0,4,79,14639,362.29,15.07,1,2
1133,94,4,Brick_Masonry,10000,450,0,4,75,15083,257.21,14.83,10,15
1133,94,4,Rebar_Binding,10000,100,0,4,75,15083,257.21,14.83,1,1
1133,94,4,Concrete_Pour,10000,9,0,4,75,15083,257.21,14.83,1,3
1133,95,4,Brick_Masonry,10000,450,0,4,49,10268,138.8,9.88,5,8
1133,95,4,Rebar_Binding,10000,100,0,4,49,10268,138.8,9.88,1,1
1133,95,4,Concrete_Pour,10000,9,0,4,49,10268,138.8,9.88,1,2
1133,96,4,Brick_Masonry,10000,450,0,4,52,10856,146.03,10.44,5,8
1133,96,4,Rebar_Binding,10000,100,0,4,52,10856,146.03,10.44,1,1
1133,96,4,Concrete_Pour,10000,9,0,4,52,10856,146.03,10.44,1,2
1133,97,4,Brick_Masonry,10000,450,0,4,42,8716,117.24,8.39,4,6
1133,97,4,Rebar_Binding,10000,100,0,4,42,8716,117.24,8.39,1,1
1133,97,4,Concrete_Pour,10000,9,0,4,42,8716,117.24,8.39,1,2
1133,98,4,Brick_Masonry,10000,450,0,4,57,11980,161.13,11.52,7,11
1133,98,4,Rebar_Binding,10000,100,0,4,57,11980,161.13,11.52,1,1
1133,98,4,Concrete_Pour,10000,9,0,4,57,11980,161.13,11.52,1,2
1133,99,4,Brick_Masonry,10000,450,0,4,50,10517,141.46,10.12,5,8
1133,99,4,Rebar_Binding,10000,100,0,4,50,10517,141.46,10.12,1,1
1133,99,4,Concrete_Pour,10000,9,0,4,50,10517,141.46,10.12,1,2
1133,100,4,Brick_Masonry,10000,450,0,4,52,10702,143.94,10.29,5,8
1133,100,4,Rebar_Binding,10000,100,0,4,52,10702,143.94,10.29,1,1
1133,100,4,Concrete_Pour,10000,9,0,4,52,10702,143.94,10.29,1,2
1133,101,4,Brick_Masonry,10000,450,0,4,51,10678,143.63,10.27,5,8
1133,101,4,Rebar_Binding,10000,100,0,4,51,10678,143.63,10.27,1,1
1133,101,4,Concrete_Pour,10000,9,0,4,51,10678,143.63,10.27,1,2
1133,102,4,Brick_Masonry,10000,450,0,4,48,10136,136.34,9.75,5,8
1133,102,4,Rebar_Binding,10000,100,0,4,48,10136,136.34,9.75,1,1
1133,102,4,Concrete_Pour,10000,9,0,4,48,10136,136.34,9.75,1,2
1133,103,4,Brick_Masonry,10000,450,0,4,35,7346,98.8,7.07,3,5
1133,103,4,Rebar_Binding,10000,100,0,4,35,7346,98.8,7.07,1,1
1133,103,4,Concrete_Pour,10000,9,0,4,35,7346,98.8,7.07,1,2
1133,104,4,Brick_Masonry,10000,450,0,4,63,13179,177.26,12.68,8,12
1133,104,4,Rebar_Binding,10000,100,0,4,63,13179,177.26,12.68,1,1
1133,104,4,Concrete_Pour,10000,9,0,4,63,13179,177.26,12.68,1,2
1133,105,4,Brick_Masonry,10000,450,0,4,53,10909,146.73,10.49,6,9
1133,105,4,Rebar_Binding,10000,100,0,4,53,10909,146.73,10.49,1,1
1133,105,4,Concrete_Pour,10000,9,0,4,53,10909,146.73,10.49,1,2
1133,106,4,Brick_Masonry,10000,450,0,4,41,8567,115.24,8.24,4,6
1133,106,4,Rebar_Binding,10000,100,0,4,41,8567,115.24,8.24,1,1
1133,106,4,Concrete_Pour,10000,9,0,4,41,8567,115.24,8.24,1,2
1133,107,4,Brick_Masonry,10000,450,0,4,49,10306,138.61,9.91,5,8
1133,107,4,Rebar_Binding,10000,100,0,4,49,10306,138.61,9.91,1,1
1133,107,4,Concrete_Pour,10000,9,0,4,49,10306,138.61,9.91,1,2
1133,108,4,Brick_Masonry,10000,450,0,4,46,9529,128.18,9.17,5,8
1133,108,4,Rebar_Binding,10000,100,0,4,46,9529,128.18,9.17,1,1
