project_id,week_number,site_dimensions,site_area_sqft,construction_stage,floors_completed,total_floors,property_type,work_pace,weather_condition,lost_days,weather_factor,req_cement_bags,req_steel_kg,req_bricks_nos,req_sand_tons
1130,43,100x100,10000,4,2,2,6x2BHK,Fast_Track,Heavy_Rain,2,0.4,37,105.23,7819,7.52
1130,44,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,124,345.01,25645,24.67
1130,45,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,80,224.68,16704,16.07
1130,46,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,74,210.3,15635,15.04
1130,47,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,74,208.65,15512,14.92
1130,48,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,74,209.34,15564,14.97
1130,49,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,73,207.73,15444,14.86
1130,50,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,74,210.29,15634,15.04
1130,51,100x100,10000,4,2,2,6x2BHK,Fast_Track,Light_Rain,1,0.73,51,144.47,10741,10.33
1130,52,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,91,256.55,19073,18.35
1130,53,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,75,209.29,15561,14.97
1130,54,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,69,195.41,14528,13.98
1130,55,100x100,10000,4,2,2,6x2BHK,Fast_Track,Light_Rain,1,0.73,54,152.18,11314,10.88
1130,56,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,92,258.62,19228,18.5
1130,57,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,75,211.16,15699,15.1
1130,58,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,69,194.03,14425,13.88
1130,59,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,73,206.59,15360,14.78
1130,60,100x100,10000,4,2,2,6x2BHK,Fast_Track,Light_Rain,1,0.73,54,151.92,11295,10.87
1130,61,100x100,10000,4,2,2,6x2BHK,Fast_Track,Light_Rain,1,0.73,64,180.05,13386,12.88
1130,62,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,103,287.32,21361,20.55
1130,63,100x100,10000,4,2,2,6x2BHK,Fast_Track,Normal,0,1,48,136.37,10138,9.75
1130,64,100x100,10000,5,2,2,6x2BHK,Fast_Track,Light_Rain,1,0.72,34,31.61,2350,9.27
1130,65,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,80,31.61,2351,22.95
1130,66,100x100,10000,5,2,2,6x2BHK,Fast_Track,Heatwave,0,0.78,41,1.31,97,12.34
1130,67,100x100,10000,5,2,2,6x2BHK,Fast_Track,Heavy_Rain,2,0.37,20,0.12,9,6.16
1130,68,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,84,0.22,16,24.93
1130,69,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,49,0.01,1,14.86
1130,70,100x100,10000,5,2,2,6x2BHK,Fast_Track,Light_Rain,1,0.72,37,0,0,11.02
1130,71,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,62,0,0,18.79
1130,72,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,46,0,0,14.1
1130,73,100x100,10000,5,2,2,6x2BHK,Fast_Track,Heavy_Rain,2,0.37,17,0,0,5.19
1130,74,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,82,0,0,24.49
1130,75,100x100,10000,5,2,2,6x2BHK,Fast_Track,Light_Rain,1,0.72,32,0,0,9.94
1130,76,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,64,0,0,19.21
1130,77,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,48,0,0,14.63
1130,78,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,48,0,0,14.56
1130,79,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,45,0,0,13.74
1130,80,100x100,10000,5,2,2,6x2BHK,Fast_Track,Light_Rain,1,0.72,35,0,0,10.57
1130,81,100x100,10000,5,2,2,6x2BHK,Fast_Track,Normal,0,1,46,0,0,13.77
1131,1,100x100,10000,1,0,3,6x2BHK,Normal,Normal,0,1,165,1857.57,0,34.6
1131,2,100x100,10000,1,0,3,6x2BHK,Normal,Heatwave,0,0.78,233,2623.6,0,48.87
1131,3,100x100,10000,1,0,3,6x2BHK,Normal,Normal,0,1,323,3628.36,0,67.58
1131,4,100x100,10000,1,0,3,6x2BHK,Normal,Light_Rain,1,0.72,170,1915.25,0,35.67
1131,5,100x100,10000,1,0,3,6x2BHK,Normal,High_Wind,1,0.68,201,2262.91,0,42.15
1131,6,100x100,10000,1,0,3,6x2BHK,Normal,Heavy_Rain,2,0.37,124,1392.35,0,25.93
1131,7,100x100,10000,1,0,3,6x2BHK,Normal,Heatwave,0,0.78,353,3963.09,0,73.82
1131,8,100x100,10000,1,0,3,6x2BHK,Normal,Normal,0,1,344,3856.27,0,71.83
1131,9,100x100,10000,1,0,3,6x2BHK,Normal,Normal,0,1,226,2549.45,0,47.49
1131,10,100x100,10000,1,0,3,6x2BHK,Normal,Normal,0,1,252,2825.56,0,52.63
1131,11,100x100,10000,1,0,3,6x2BHK,Normal,Heavy_Rain,2,0.37,85,956.03,0,17.81
1131,12,100x100,10000,1,0,3,6x2BHK,Normal,Normal,0,1,373,4190.19,0,78.05
1131,13,100x100,10000,1,0,3,6x2BHK,Normal,Normal,0,1,182,2054.21,0,38.26
1131,14,100x100,10000,2,0,3,6x2BHK,Normal,Heavy_Rain,2,0.43,94,1062.91,1063,24.05
1131,15,100x100,10000,2,0,3,6x2BHK,Normal,Normal,0,1,448,5015.85,5816,116.68
1131,16,100x100,10000,2,0,3,6x2BHK,Normal,Normal,0,1,255,2868.89,3716,68.29
1131,17,100x100,10000,2,0,3,6x2BHK,Normal,Light_Rain,1,0.75,181,2029.16,2646,48.38
1131,18,100x100,10000,2,0,3,6x2BHK,Normal,Normal,0,1,294,3301.57,4307,78.71
1131,19,100x100,10000,2,0,3,6x2BHK,Normal,Normal,0,1,242,2722.07,3550,64.9
1131,20,100x100,10000,2,0,3,6x2BHK,Normal,Light_Rain,1,0.75,181,2035.94,2656,48.54
1131,21,100x100,10000,2,0,3,6x2BHK,Normal,Normal,0,1,221,2487.23,3244,59.3
1131,22,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,127,1914.98,956,24.52
1131,23,100x100,10000,3,0,3,6x2BHK,Normal,Heatwave,0,0.8,115,2024.17,325,16.52
1131,24,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,114,2167.04,72,13.91
1131,25,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,89,1716.69,0,10.23
1131,26,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,84,1627.88,0,9.7
1131,27,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,90,1734.47,0,10.34
1131,28,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,84,1631.66,0,9.72
1131,29,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,91,1747.48,0,10.42
1131,30,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,88,1695.89,0,10.11
1131,31,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,87,1688.97,0,10.07
1131,32,100x100,10000,3,0,3,6x2BHK,Normal,Light_Rain,1,0.73,64,1239.77,0,7.39
1131,33,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,104,2011.14,0,11.99
1131,34,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,95,1824.3,0,10.87
1131,35,100x100,10000,3,0,3,6x2BHK,Normal,High_Wind,1,0.7,61,1192.02,0,7.1
1131,36,100x100,10000,3,0,3,6x2BHK,Normal,Light_Rain,1,0.73,80,1528.54,0,9.11
1131,37,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,123,2363.17,0,14.09
1131,38,100x100,10000,3,0,3,6x2BHK,Normal,Normal,0,1,87,1682.17,0,10.03
1131,39,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,87,1686.52,0,10.05
1131,40,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,87,1685.08,0,10.04
1131,41,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,89,1714.98,0,10.22
1131,42,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,88,1697.39,0,10.12
1131,43,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,86,1674.73,0,9.98
1131,44,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,90,1723.29,0,10.27
1131,45,100x100,10000,3,1,3,6x2BHK,Normal,High_Wind,1,0.7,61,1175.17,0,7
1131,46,100x100,10000,3,1,3,6x2BHK,Normal,High_Wind,1,0.7,75,1445.81,0,8.62
1131,47,100x100,10000,3,1,3,6x2BHK,Normal,Light_Rain,1,0.73,90,1739.84,0,10.37
1131,48,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,119,2289.57,0,13.65
1131,49,100x100,10000,3,1,3,6x2BHK,Normal,Heavy_Rain,2,0.4,35,682.72,0,4.07
1131,50,100x100,10000,3,1,3,6x2BHK,Normal,Heatwave,0,0.8,109,2093.23,0,12.48
1131,51,100x100,10000,3,1,3,6x2BHK,Normal,Heavy_Rain,2,0.4,49,947.07,0,5.64
1131,52,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,150,2883.31,0,17.19
1131,53,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,95,1836.91,0,10.95
1131,54,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,89,1716.85,0,10.23
1131,55,100x100,10000,3,1,3,6x2BHK,Normal,Normal,0,1,88,1713.3,0,10.21
1131,56,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,84,1634.52,0,9.74
1131,57,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,85,1634.33,0,9.74
1131,58,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,90,1736.13,0,10.35
1131,59,100x100,10000,3,2,3,6x2BHK,Normal,Light_Rain,1,0.73,64,1222.64,0,7.29
1131,60,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,114,2200.15,0,13.11
1131,61,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,85,1650.31,0,9.84
1131,62,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,86,1652.51,0,9.85
1131,63,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,87,1681.32,0,10.02
1131,64,100x100,10000,3,2,3,6x2BHK,Normal,Heavy_Rain,2,0.4,35,682.2,0,4.07
1131,65,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,147,2805.87,0,16.72
1131,66,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,89,1714.06,0,10.22
1131,67,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,86,1672.97,0,9.97
1131,68,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,88,1689.05,0,10.07
1131,69,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,82,1596.82,0,9.52
1131,70,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,87,1661.2,0,9.9
1131,71,100x100,10000,3,2,3,6x2BHK,Normal,Normal,0,1,93,1800.51,0,10.73
1131,72,100x100,10000,3,2,3,6x2BHK,Normal,Heavy_Rain,2,0.4,33,641.48,0,3.82
1131,73,100x100,10000,3,3,3,6x2BHK,Normal,Normal,0,1,94,1815.22,0,10.82
1131,74,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,68,732.27,7389,10.88
1131,75,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,79,444.02,13650,14.68
1131,76,100x100,10000,4,3,3,6x2BHK,Normal,Light_Rain,1,0.73,36,102.6,7628,7.34
1131,77,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,62,175.35,13036,12.54
1131,78,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,52,144.5,10744,10.34
1131,79,100x100,10000,4,3,3,6x2BHK,Normal,Heatwave,0,0.8,40,113.17,8414,8.09
1131,80,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,62,173.75,12917,12.43
1131,81,100x100,10000,4,3,3,6x2BHK,Normal,Light_Rain,1,0.73,35,98.93,7354,7.08
1131,82,100x100,10000,4,3,3,6x2BHK,Normal,Heatwave,0,0.8,50,142.15,10569,10.17
1131,83,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,63,175.19,13026,12.53
1131,84,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,51,144.95,10776,10.37
1131,85,100x100,10000,4,3,3,6x2BHK,Normal,Heatwave,0,0.8,37,106.45,7914,7.61
1131,86,100x100,10000,4,3,3,6x2BHK,Normal,Heavy_Rain,2,0.4,24,67.33,5006,4.82
1131,87,100x100,10000,4,3,3,6x2BHK,Normal,Light_Rain,1,0.73,64,180.04,13385,12.88
1131,88,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,76,212.48,15798,15.2
1131,89,100x100,10000,4,3,3,6x2BHK,Normal,Light_Rain,1,0.73,34,97.12,7220,6.95
1131,90,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,66,185.55,13796,13.27
1131,91,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,50,141.53,10522,10.12
1131,92,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,49,138.87,10324,9.93
1131,93,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,52,145.1,10788,10.38
1131,94,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,50,142.28,10578,10.18
1131,95,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,49,140.27,10428,10.03
1131,96,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,51,141.97,10555,10.15
1131,97,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,48,135.2,10051,9.67
1131,98,100x100,10000,4,3,3,6x2BHK,Normal,Heatwave,0,0.8,40,113.96,8473,8.15
1131,99,100x100,10000,4,3,3,6x2BHK,Normal,Heavy_Rain,2,0.4,23,66.12,4916,4.73
1131,100,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,83,231.58,17217,16.56
1131,101,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,51,142.87,10622,10.22
1131,102,100x100,10000,4,3,3,6x2BHK,Normal,Heavy_Rain,2,0.4,20,56.74,4218,4.06
1131,103,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,81,225.6,16774,16.14
1131,104,100x100,10000,4,3,3,6x2BHK,Normal,Heatwave,0,0.8,39,111.29,8274,7.96
1131,105,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,59,164.62,12239,11.77
1131,106,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,54,151.46,11261,10.83
1131,107,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,49,139.9,10401,10.01
1131,108,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,50,140.55,10449,10.05
1131,109,100x100,10000,4,3,3,6x2BHK,Normal,High_Wind,1,0.7,34,96.13,7146,6.88
1131,110,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,63,178.41,13265,12.76
1131,111,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,52,144.26,10725,10.32
1131,112,100x100,10000,4,3,3,6x2BHK,Normal,High_Wind,1,0.7,34,95.48,7098,6.83
1131,113,100x100,10000,4,3,3,6x2BHK,Normal,Light_Rain,1,0.73,48,135.9,10104,9.72
1131,114,100x100,10000,4,3,3,6x2BHK,Normal,Heatwave,0,0.8,51,144.31,10729,10.32
1131,115,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,67,187.53,13942,13.41
1131,116,100x100,10000,4,3,3,6x2BHK,Normal,Heavy_Rain,2,0.4,20,56.65,4211,4.05
1131,117,100x100,10000,4,3,3,6x2BHK,Normal,Light_Rain,1,0.73,55,154.68,11500,11.06
1131,118,100x100,10000,4,3,3,6x2BHK,Normal,Heatwave,0,0.8,58,164.57,12236,11.77
1131,119,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,64,179.64,13356,12.85
1131,120,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,51,142.65,10606,10.2
1131,121,100x100,10000,4,3,3,6x2BHK,Normal,High_Wind,1,0.7,35,99.73,7414,7.13
1131,122,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,65,182.15,13543,13.03
1131,123,100x100,10000,4,3,3,6x2BHK,Normal,Light_Rain,1,0.73,37,106.58,7924,7.62
1131,124,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,63,176.12,13094,12.6
1131,125,100x100,10000,4,3,3,6x2BHK,Normal,Normal,0,1,36,101.21,7524,7.24
1131,126,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,31,26.02,1934,8.66
1131,127,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,48,11.94,888,13.81
1131,128,100x100,10000,5,3,3,6x2BHK,Normal,Light_Rain,1,0.72,23,0.11,8,7.1
1131,129,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,42,0.05,4,12.61
1131,130,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,36,0,0,10.75
1131,131,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,34,0,0,10.31
1131,132,100x100,10000,5,3,3,6x2BHK,Normal,Heavy_Rain,2,0.37,11,0,0,3.55
1131,133,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,57,0,0,17
1131,134,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,33,0,0,10.05
1131,135,100x100,10000,5,3,3,6x2BHK,Normal,Light_Rain,1,0.72,23,0,0,7.05
1131,136,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,43,0,0,12.87
1131,137,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,32,0,0,9.63
1131,138,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,33,0,0,10.17
1131,139,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,33,0,0,9.7
1131,140,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,35,0,0,10.82
1131,141,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,31,0,0,9.55
1131,142,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,36,0,0,10.83
1131,143,100x100,10000,5,3,3,6x2BHK,Normal,Heavy_Rain,2,0.37,11,0,0,3.56
1131,144,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,57,0,0,16.93
1131,145,100x100,10000,5,3,3,6x2BHK,Normal,Heatwave,0,0.78,24,0,0,7.37
1131,146,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,42,0,0,12.57
1131,147,100x100,10000,5,3,3,6x2BHK,Normal,Heatwave,0,0.78,26,0,0,7.86
1131,148,100x100,10000,5,3,3,6x2BHK,Normal,Light_Rain,1,0.72,29,0,0,8.86
1131,149,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,44,0,0,13.18
1131,150,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,31,0,0,9.52
1131,151,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,34,0,0,10.2
1131,152,100x100,10000,5,3,3,6x2BHK,Normal,Light_Rain,1,0.72,25,0,0,7.57
1131,153,100x100,10000,5,3,3,6x2BHK,Normal,High_Wind,1,0.68,29,0,0,8.81
1131,154,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,48,0,0,14.37
1131,155,100x100,10000,5,3,3,6x2BHK,Normal,Heavy_Rain,2,0.37,12,0,0,3.75
1131,156,100x100,10000,5,3,3,6x2BHK,Normal,Heatwave,0,0.78,41,0,0,12.45
1131,157,100x100,10000,5,3,3,6x2BHK,Normal,High_Wind,1,0.68,32,0,0,9.53
1131,158,100x100,10000,5,3,3,6x2BHK,Normal,Light_Rain,1,0.72,33,0,0,10.08
1131,159,100x100,10000,5,3,3,6x2BHK,Normal,Light_Rain,1,0.72,33,0,0,9.99
1131,160,100x100,10000,5,3,3,6x2BHK,Normal,Light_Rain,1,0.72,35,0,0,10.41
1131,161,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,46,0,0,13.86
1131,162,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,34,0,0,10.35
1131,163,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,31,0,0,9.56
1131,164,100x100,10000,5,3,3,6x2BHK,Normal,Normal,0,1,24,0,0,7.15
1132,1,100x100,10000,1,0,3,6x2BHK,Fast_Track,Normal,0,1,231,2605.89,0,48.54
1132,2,100x100,10000,1,0,3,6x2BHK,Fast_Track,Normal,0,1,457,5127.33,0,95.5
1132,3,100x100,10000,1,0,3,6x2BHK,Fast_Track,Normal,0,1,337,3789.24,0,70.58
1132,4,100x100,10000,1,0,3,6x2BHK,Fast_Track,Heavy_Rain,2,0.37,122,1379.4,0,25.69
1132,5,100x100,10000,1,0,3,6x2BHK,Fast_Track,Normal,0,1,568,6369.28,0,118.63
1132,6,100x100,10000,1,0,3,6x2BHK,Fast_Track,Heatwave,0,0.78,258,2896.93,0,53.96
1132,7,100x100,10000,1,0,3,6x2BHK,Fast_Track,High_Wind,1,0.68,300,3376.27,0,62.89
1132,8,100x100,10000,1,0,3,6x2BHK,Fast_Track,Normal,0,1,489,5485.55,0,102.17
1132,9,100x100,10000,1,0,3,6x2BHK,Fast_Track,Normal,0,1,241,2716.59,0,50.6
1132,10,100x100,10000,2,0,3,6x2BHK,Fast_Track,Normal,0,1,283,3173.08,3143,71.67
1132,11,100x100,10000,2,0,3,6x2BHK,Fast_Track,Normal,0,1,472,5307.01,6412,124.49
1132,12,100x100,10000,2,0,3,6x2BHK,Fast_Track,Normal,0,1,313,3521.15,4592,83.95
1132,13,100x100,10000,2,0,3,6x2BHK,Fast_Track,Normal,0,1,319,3589.14,4682,85.57
1132,14,100x100,10000,2,0,3,6x2BHK,Fast_Track,Normal,0,1,343,3848.2,5019,91.74
1132,15,100x100,10000,2,0,3,6x2BHK,Fast_Track,Light_Rain,1,0.75,171,1931.3,2519,46.04
1132,16,100x100,10000,3,0,3,6x2BHK,Fast_Track,Normal,0,1,197,2933.69,1576,39.09
1132,17,100x100,10000,3,0,3,6x2BHK,Fast_Track,Light_Rain,1,0.73,143,2502.83,439,20.94
1132,18,100x100,10000,3,0,3,6x2BHK,Fast_Track,Light_Rain,1,0.73,135,2519.94,137,16.9
1132,19,100x100,10000,3,0,3,6x2BHK,Fast_Track,Normal,0,1,173,3300.44,52,20.38
1132,20,100x100,10000,3,0,3,6x2BHK,Fast_Track,Normal,0,1,136,2629.83,2,15.7
1132,21,100x100,10000,3,0,3,6x2BHK,Fast_Track,Normal,0,1,125,2423.62,0,14.45
1132,22,100x100,10000,3,0,3,6x2BHK,Fast_Track,Normal,0,1,128,2474.48,0,14.75
1132,23,100x100,10000,3,0,3,6x2BHK,Fast_Track,High_Wind,1,0.7,89,1726.91,0,10.29
1132,24,100x100,10000,3,0,3,6x2BHK,Fast_Track,Normal,0,1,167,3211.07,0,19.14
1132,25,100x100,10000,3,0,3,6x2BHK,Fast_Track,Normal,0,1,119,2304.35,0,13.73
1132,26,100x100,10000,3,0,3,6x2BHK,Fast_Track,Light_Rain,1,0.73,98,1895.18,0,11.3
1132,27,100x100,10000,3,1,3,6x2BHK,Fast_Track,Light_Rain,1,0.73,118,2267.09,0,13.51
1132,28,100x100,10000,3,1,3,6x2BHK,Fast_Track,Normal,0,1,170,3268.02,0,19.48
1132,29,100x100,10000,3,1,3,6x2BHK,Fast_Track,Light_Rain,1,0.73,93,1801.62,0,10.74
1132,30,100x100,10000,3,1,3,6x2BHK,Fast_Track,High_Wind,1,0.7,105,2018.5,0,12.03
1132,31,100x100,10000,3,1,3,6x2BHK,Fast_Track,Normal,0,1,177,3405.76,0,20.3
1132,32,100x100,10000,3,1,3,6x2BHK,Fast_Track,Normal,0,1,120,2320.76,0,13.83
1132,33,100x100,10000,3,1,3,6x2BHK,Fast_Track,High_Wind,1,0.7,92,1773.01,0,10.57
1132,34,100x100,10000,3,1,3,6x2BHK,Fast_Track,Normal,0,1,167,3212.92,0,19.15
1132,35,100x100,10000,3,1,3,6x2BHK,Fast_Track,Normal,0,1,124,2390.95,0,14.25
1132,36,100x100,10000,3,1,3,6x2BHK,Fast_Track,Normal,0,1,127,2461.2,0,14.67
1132,37,100x100,10000,3,1,3,6x2BHK,Fast_Track,Heavy_Rain,2,0.4,47,923.24,0,5.5
1132,38,100x100,10000,3,1,3,6x2BHK,Fast_Track,Heavy_Rain,2,0.4,81,1559.2,0,9.29
1132,39,100x100,10000,3,2,3,6x2BHK,Fast_Track,Heavy_Rain,2,0.4,100,1919.74,0,11.44
1132,40,100x100,10000,3,2,3,6x2BHK,Fast_Track,Normal,0,1,286,5496.33,0,32.76
1132,41,100x100,10000,3,2,3,6x2BHK,Fast_Track,Normal,0,1,121,2332.31,0,13.9
1132,42,100x100,10000,3,2,3,6x2BHK,Fast_Track,Heavy_Rain,2,0.4,54,1044.34,0,6.22
1132,43,100x100,10000,3,2,3,6x2BHK,Fast_Track,Light_Rain,1,0.73,153,2948.08,0,17.57
1132,44,100x100,10000,3,2,3,6x2BHK,Fast_Track,Normal,0,1,179,3452.94,0,20.58
1132,45,100x100,10000,3,2,3,6x2BHK,Fast_Track,Normal,0,1,127,2461.92,0,14.67
1132,46,100x100,10000,3,2,3,6x2BHK,Fast_Track,Heatwave,0,0.8,96,1848.86,0,11.02
1132,47,100x100,10000,3,2,3,6x2BHK,Fast_Track,Heavy_Rain,2,0.4,61,1180.51,0,7.04
1132,48,100x100,10000,3,2,3,6x2BHK,Fast_Track,Normal,0,1,219,4220.87,0,25.16
1132,49,100x100,10000,3,2,3,6x2BHK,Fast_Track,Normal,0,1,127,2452.88,0,14.62
1132,50,100x100,10000,3,2,3,6x2BHK,Fast_Track,Normal,0,1,122,2356.1,0,14.04
1132,51,100x100,10000,3,3,3,6x2BHK,Fast_Track,Normal,0,1,89,1728.02,0,10.3
1132,52,100x100,10000,4,3,3,6x2BHK,Fast_Track,Light_Rain,1,0.73,57,489.02,7725,9.73
1132,53,100x100,10000,4,3,3,6x2BHK,Fast_Track,Normal,0,1,126,659.08,22190,23.5
1132,54,100x100,10000,4,3,3,6x2BHK,Fast_Track,Normal,0,1,71,199.8,14843,14.28
1132,55,100x100,10000,4,3,3,6x2BHK,Fast_Track,Normal,0,1,73,205.01,15243,14.66
1132,56,100x100,10000,4,3,3,6x2BHK,Fast_Track,High_Wind,1,0.7,51,145.92,10849,10.44
1132,57,100x100,10000,4,3,3,6x2BHK,Fast_Track,Normal,0,1,92,255.95,19029,18.31
1132,58,100x100,10000,4,3,3,6x2BHK,Fast_Track,Normal,0,1,70,198.19,14735,14.18
1132,59,100x100,10000,4,3,3,6x2BHK,Fast_Track,Normal,0,1,70,196.96,14643,14.09
1132,60,100x100,10000,4,3,3,6x2BHK,Fast_Track,Normal,0,1,76,212.48,15797,15.2
1132,61,100x100,10000,4,3,3,6x2BHK,Fast_Track,Light_Rain,1,0.73,53,151.23,11243,10.82
1132,62,100x100,10000,4,3,3,6x2BHK,Fast_Track,Normal,0,1,89,249.42,18544,17.84
